CustomerID,Name,Age,Gender,Email,City,Signup_Date,Last_Login,Subscription_Type,Monthly_Charges,Total_Spend,Ratings,Satisfaction_Score,Is_Premium
CUST_0567,Steven Walker,20.0,Male,jhamilton@example.org,Paris,2024-07-19,2024-08-10 08:55:01,Basic,37.18,4228.42,2.8,8,True
CUST_0568,Ryan Brown,18.0,Male,,Tokyo,2023-06-12,2024-09-22 04:09:36,Basic,12.66,1585.72,4.1,7,True
CUST_0569,Johnny Edwards,50.0,Female,cookryan@example.net,Paris,2022-04-10,,Premium,117.7,2204.29,4.1,4,False
CUST_0570,Ronald Fischer,57.0,Female,lunakaren@example.net,London,2023-07-05,2024-02-26 20:54:16,Premium,187.13,2406.46,2.8,9,True
CUST_0571,Katherine Miller MD,27.0,Female,cameronkaitlin@example.org,Sydney,2023-01-04,2024-03-28 03:29:04,Premium,136.53,871.12,4.2,9,True
CUST_0572,Sharon Rosales,60.0,Male,kimberly57@example.net,Paris,2024-01-13,2024-06-17 12:28:15,Premium,166.3,252.23,4.4,8,True
CUST_0573,Philip Schultz,61.0,Male,crawfordkimberly@example.net,New York,2024-10-30,,Enterprise,12.52,4739.82,3.6,1,False
CUST_0574,Michael Myers,46.0,Other,qgonzales@example.net,Tokyo,2023-06-08,2024-02-19 14:35:29,Basic,112.98,1279.49,1.9,7,False
CUST_0575,Brittney Moore,30.0,Male,tjohnson@example.org,London,2023-10-21,2024-06-22 09:55:11,Basic,97.32,1275.75,2.1,5,True
CUST_0576,Jeremy Lopez,29.0,Female,russell56@example.org,New York,2022-02-24,,Premium,104.8,508.56,2.3,7,False
CUST_0577,Christopher Solomon,48.0,Male,,London,2022-06-11,2024-07-11 05:32:13,Basic,23.72,4649.69,1.5,9,True
CUST_0578,Carolyn Sherman,63.0,Female,udavis@example.com,Sydney,2023-09-26,2024-08-20 07:52:04,Premium,140.04,2940.71,2.1,2,False
CUST_0579,Joanne Higgins,19.0,Female,johnbauer@example.com,Tokyo,2023-01-31,2024-12-13 07:03:20,Basic,105.61,3368.48,1.8,4,False
CUST_0580,Bryan Wise,68.0,Male,kerickson@example.net,Tokyo,2024-07-28,2024-04-08 15:30:08,Basic,155.38,4566.73,2.8,4,False
CUST_0581,Edward Gardner,67.0,Male,aburgess@example.com,Sydney,2024-09-23,2024-07-09 14:28:54,Premium,102.21,1793.54,4.6,2,False
CUST_0582,Nichole Rogers,52.0,Female,gina11@example.com,Tokyo,2023-07-07,,Basic,38.38,3145.39,1.4,3,False
CUST_0583,Rebecca Alvarez,40.0,Female,craigmarshall@example.com,Paris,2022-09-18,2024-06-11 02:55:14,Basic,133.17,290.12,3.9,8,False
CUST_0584,Danielle Wheeler,34.0,Male,xirwin@example.net,London,2024-02-07,2025-01-25 13:30:27,Basic,42.75,1015.19,3.7,9,False
CUST_0585,Curtis Little,43.0,Other,heather55@example.net,New York,2022-09-10,2024-11-08 14:02:06,Premium,175.75,4173.1,1.4,6,False
CUST_0586,Anthony Stewart,25.0,Male,mistytorres@example.net,Sydney,2022-07-27,,Basic,126.49,3857.16,4.7,10,False
CUST_0587,Brian Garner,46.0,Male,,Paris,2024-12-21,,Premium,39.87,1818.15,3.3,2,False
CUST_0588,Frederick Salas,43.0,Other,wbishop@example.com,New York,2022-09-26,2024-02-10 05:57:12,Basic,192.84,1946.37,2.5,2,True
CUST_0589,Joel Gonzalez,27.0,Male,,New York,2022-08-13,2024-10-08 19:05:41,Premium,108.49,2714.42,4.0,7,True
CUST_0590,Chris Martin,43.0,Female,ygardner@example.com,Sydney,2022-02-25,2024-11-20 14:11:20,Premium,23.85,101.18,2.0,8,False
CUST_0591,Jeffrey Chang,51.0,Male,natashalove@example.com,Paris,2025-01-03,2024-07-24 19:34:24,Basic,129.1,1282.1,3.8,8,False
CUST_0592,Steven Henry,68.0,Male,brooksmarcus@example.org,New York,2024-07-19,,Basic,58.11,1120.34,1.2,6,False
CUST_0593,Michael Mercado,58.0,Other,douglashanna@example.net,New York,2023-09-17,,Basic,162.7,1327.37,4.4,10,True
CUST_0594,Michael Roman,24.0,Male,bmills@example.org,Paris,2022-09-25,2024-08-07 05:29:53,Premium,165.39,4048.94,2.8,8,True
CUST_0595,Joseph Walker,21.0,Female,sharrell@example.org,Tokyo,2022-02-27,2025-01-28 11:10:03,Basic,196.0,1470.4,3.5,1,False
CUST_0596,Christopher Wells,67.0,Male,,New York,2023-03-12,,Premium,105.36,1038.45,1.9,9,False
CUST_0597,Stanley Butler,62.0,Male,natalieandrews@example.com,London,2024-10-24,2024-11-29 22:34:10,Basic,96.44,2570.89,3.7,1,True
CUST_0598,Jessica Blake,28.0,Male,diane23@example.net,Paris,2024-12-13,2024-07-06 02:19:56,Basic,153.16,4341.66,4.1,3,False
CUST_0599,Benjamin Davis,46.0,Female,atkinsbarbara@example.org,New York,2023-08-15,2024-05-11 02:20:22,Basic,35.17,1282.61,2.9,9,False
CUST_0600,Carrie Parker,53.0,Male,vreeves@example.org,Sydney,2023-08-15,2024-12-05 20:35:52,Basic,113.91,484.83,3.5,5,False
CUST_0601,Teresa Stanton,42.0,Female,phahn@example.net,London,2024-09-29,2024-11-14 14:12:37,Basic,113.79,,2.8,9,False
CUST_0602,George Robinson,38.0,Female,cheryl99@example.org,New York,2024-09-20,2024-10-15 17:59:46,Premium,27.0,3763.49,4.6,9,False
CUST_0603,Melissa Baker,53.0,Other,,London,2023-02-18,2024-05-14 12:44:35,Premium,89.42,,3.0,6,False
CUST_0604,Jesse Solomon,27.0,Male,vhouse@example.net,London,2023-12-24,2024-03-28 12:43:04,Basic,172.12,4102.29,4.4,1,False
CUST_0605,David Lyons,54.0,Female,sheilaberry@example.net,Tokyo,2023-12-15,2024-12-28 19:24:23,Enterprise,172.67,4802.0,4.2,10,True
CUST_0606,Martha Smith,26.0,Female,,London,2024-09-30,2024-09-24 10:24:54,Premium,28.86,3984.05,2.6,7,False
CUST_0607,Mr. Jonathan Schmidt PhD,,Female,vparker@example.net,Tokyo,2023-02-03,2024-06-11 22:29:44,Enterprise,27.24,3058.64,1.9,6,True
CUST_0608,Desiree Best,52.0,Female,whitneyrice@example.net,Paris,2024-09-01,2024-02-17 23:32:52,Basic,59.91,2517.37,2.6,9,True
CUST_0609,Steven Lopez,66.0,Female,dmorgan@example.org,Tokyo,2022-12-14,2024-12-23 23:25:17,Basic,176.21,296.34,4.3,7,False
CUST_0610,Traci Swanson,52.0,Female,muellerdenise@example.net,Sydney,2024-12-03,,Basic,34.49,4923.18,1.9,4,False
CUST_0611,Robert Rios,65.0,Male,,New York,2024-02-17,2024-11-14 14:29:42,Premium,146.8,1979.06,3.1,7,False
CUST_0612,Hannah Castillo,53.0,Male,scottcorey@example.net,Paris,2025-01-27,2024-06-03 02:38:41,Basic,29.22,845.92,4.2,2,False
CUST_0613,Angela Shepherd,35.0,Other,anna53@example.com,Paris,2023-08-25,2024-02-12 22:19:39,Basic,128.4,3366.87,2.4,6,False
CUST_0614,Cindy Jones,66.0,Female,samantha94@example.org,Sydney,2023-12-27,2024-09-25 11:10:18,Basic,77.65,1493.01,3.6,6,False
CUST_0615,Jennifer Nguyen,56.0,Female,,Tokyo,2022-04-10,,Basic,159.89,2970.31,2.0,2,False
CUST_0616,Julie Gallagher,49.0,Female,hodgemichael@example.org,New York,2024-09-30,2024-07-30 06:23:32,Premium,54.4,2975.16,1.4,4,False
CUST_0617,David Luna,41.0,Male,tinaleonard@example.org,Tokyo,2023-03-26,,Basic,131.45,2284.08,4.2,8,True
CUST_0618,Virginia Ellis,40.0,Male,sgarrett@example.net,London,2024-12-01,2024-05-15 03:20:17,Basic,54.78,4196.98,1.4,8,False
CUST_0619,Jodi Santos,,Female,qhodges@example.com,Tokyo,2023-08-16,2024-02-11 13:47:31,Premium,145.6,1398.34,2.1,8,False
CUST_0620,Mr. Jeffery King DDS,54.0,Male,dyoung@example.net,Paris,2024-01-26,2024-12-06 06:37:54,Enterprise,176.0,2298.3,4.4,8,False
CUST_0621,Christian Hale,29.0,Male,chanangela@example.com,New York,2024-12-01,2024-04-30 05:08:15,Premium,34.09,2734.69,2.4,1,False
CUST_0622,David Smith,,Female,uhensley@example.org,Tokyo,2024-11-20,2024-11-24 16:47:39,Enterprise,174.65,3351.76,4.9,2,False
CUST_0623,Taylor Johnson,,Male,levimartin@example.org,New York,2022-06-16,2024-08-13 05:23:40,Premium,122.78,3941.46,4.9,4,False
CUST_0624,Joel Morris,40.0,Female,dreese@example.net,New York,2022-07-29,2024-12-05 11:45:34,Basic,34.15,2034.56,2.1,9,False
CUST_0625,Francis Brown,42.0,Male,rebecca96@example.net,London,2024-12-29,2024-12-25 13:09:40,Basic,91.23,3265.63,1.2,3,False
CUST_0626,Mary Kelly,52.0,Female,toddrivera@example.net,London,2023-03-17,2024-07-28 15:28:16,Premium,40.56,837.99,3.8,6,True
CUST_0627,Anthony Davis,58.0,Male,cartercindy@example.com,Paris,2022-02-09,2024-04-05 05:49:55,Premium,143.07,4669.98,2.8,7,True
CUST_0628,Cindy Robinson,47.0,Female,khoffman@example.com,Sydney,2022-06-18,2024-09-09 17:23:27,Premium,154.18,1976.99,1.4,8,False
CUST_0629,Chase Murray,34.0,Male,sarahharris@example.com,New York,2023-08-21,2024-10-02 07:30:21,Basic,30.1,3674.65,3.8,7,True
CUST_0630,Christopher Ellis,,Male,justinramos@example.com,Sydney,2024-05-31,2024-02-04 23:07:50,Basic,106.17,199.67,1.1,3,False
CUST_0631,Sara Clark,37.0,Male,uellis@example.org,Paris,2022-03-20,2024-09-26 21:59:04,Basic,164.78,1105.42,4.5,6,False
CUST_0632,Patrick Davis PhD,65.0,Female,daisy33@example.com,New York,2024-01-29,2024-02-18 00:45:32,Basic,187.87,2486.7,1.6,5,True
CUST_0633,Nicholas Mckee,42.0,Female,nicolesmith@example.com,New York,2022-11-17,2024-08-28 02:48:33,Basic,107.57,,1.5,10,True
CUST_0634,Willie Parker,39.0,Male,rtaylor@example.com,Sydney,2024-04-25,2024-04-08 16:25:26,Premium,190.55,2683.55,1.7,4,False
CUST_0635,Jesse Lindsey,30.0,Female,jaime19@example.org,Tokyo,2023-03-07,2024-04-17 21:22:27,Basic,111.78,4656.37,4.8,1,False
CUST_0636,Jacqueline Williams,36.0,Female,kristinajohnson@example.org,London,2024-03-28,2024-06-11 02:58:11,Basic,84.9,2470.6,3.8,7,False
CUST_0637,Chase Myers,66.0,Female,joshua36@example.com,Tokyo,2024-07-12,2024-12-04 16:33:41,Basic,171.16,2503.2,4.2,8,False
CUST_0638,Steven Webb,53.0,Male,brandi45@example.net,Sydney,2024-11-24,,Premium,103.67,686.76,2.6,2,False
CUST_0639,Michael Waters,29.0,Female,deborah01@example.com,London,2023-11-15,2024-08-09 17:10:41,Basic,99.66,4033.02,2.3,7,False
CUST_0640,Sean Wheeler,58.0,Male,cody76@example.org,Tokyo,2023-12-14,,Basic,103.16,1310.13,1.9,6,False
CUST_0641,Thomas Skinner,36.0,Male,douglasraymond@example.net,London,2024-12-22,2024-08-12 01:43:25,Basic,170.89,4508.1,2.9,5,False
CUST_0642,Katherine Lee,29.0,Other,watsonjennifer@example.com,New York,2023-05-24,2024-09-26 15:06:34,Basic,168.07,4563.04,3.2,4,True
CUST_0643,Theresa Aguirre,26.0,Male,tina84@example.com,Tokyo,2022-12-18,2024-10-25 18:46:42,Enterprise,86.67,4722.22,3.5,2,False
CUST_0644,Anita Hamilton,24.0,Female,,London,2024-06-26,2024-06-13 09:13:52,Enterprise,73.33,2649.13,2.0,10,False
CUST_0645,Donna Castro,45.0,Female,hinesrobert@example.com,London,2022-03-28,2024-09-13 15:08:40,Basic,103.47,3417.76,4.8,6,True
CUST_0646,Donald Ryan,31.0,Female,kbauer@example.org,London,2022-07-02,2024-08-12 22:36:48,Basic,118.83,3914.73,1.7,5,True
CUST_0647,Crystal Maddox,48.0,Female,duncancindy@example.org,Tokyo,2022-05-17,2024-07-03 05:18:25,Premium,55.28,741.97,4.9,2,False
CUST_0648,Norma Howe,69.0,Male,,Paris,2023-10-27,,Basic,160.85,3044.69,1.1,10,True
CUST_0649,Aaron Coleman,36.0,Male,kevin41@example.org,Tokyo,2024-08-18,,Basic,102.43,268.06,2.9,7,True
CUST_0650,Janet Castro,64.0,Female,josephhuffman@example.com,Sydney,2023-06-07,2024-06-15 13:42:23,Basic,73.47,2538.07,2.3,6,False
CUST_0651,Amy Baird,33.0,Male,lisa65@example.net,Tokyo,2024-12-22,2024-06-16 13:46:10,Enterprise,30.3,858.73,2.8,9,False
CUST_0652,Melinda Dixon,22.0,Male,james45@example.com,London,2023-06-21,2024-06-10 23:24:44,Basic,55.38,996.32,3.3,10,False
CUST_0653,Evelyn Chambers,52.0,Male,denise14@example.org,New York,2024-07-10,2024-09-22 18:21:31,Basic,190.36,1888.73,2.7,5,False
CUST_0654,Sheila Harris,29.0,Male,desireejones@example.com,Tokyo,2023-07-05,2024-04-26 04:11:45,Premium,67.97,2218.94,2.7,9,False
CUST_0655,Don Parker,42.0,Male,jeffrey91@example.com,Tokyo,2024-02-08,2024-04-17 10:00:42,Basic,42.08,3153.54,3.9,9,False
CUST_0656,Jonathan Price,69.0,Male,allisongreen@example.net,London,2022-05-22,2024-05-23 22:25:15,Basic,97.53,464.7,3.7,1,True
CUST_0657,Thomas Page,38.0,Female,donna65@example.org,New York,2023-01-17,2025-01-12 09:35:38,Enterprise,68.35,2568.09,4.3,5,False
CUST_0658,Stephen Simpson,53.0,Female,vbaker@example.net,New York,2023-07-21,2024-05-21 04:42:29,Basic,16.68,994.86,2.0,9,False
CUST_0659,Mary Munoz,40.0,Female,,Sydney,2023-07-08,2024-03-30 23:20:10,Premium,71.4,2912.48,3.4,7,False
CUST_0660,Jennifer Lee,,Male,,Tokyo,2023-01-27,2024-11-15 12:38:52,Basic,113.38,3223.28,3.3,6,False
CUST_0661,Roger Gonzalez,56.0,Male,rodriguezsara@example.com,New York,2023-01-16,2024-01-31 04:03:02,Basic,114.83,2827.88,2.5,6,False
CUST_0662,Joe Osborn,62.0,Male,,New York,2022-09-11,2024-04-02 04:28:18,Basic,77.75,3717.65,2.9,7,False
CUST_0663,Amy Good,59.0,Female,javiersmith@example.org,Paris,2023-04-12,2024-03-28 05:34:35,Basic,94.99,1744.49,2.3,1,False
CUST_0664,Susan Paul,,Female,christopher54@example.org,Paris,2024-11-25,2024-09-25 03:45:01,Basic,193.45,3849.02,1.6,4,False
CUST_0665,Teresa Thompson,31.0,Male,ple@example.org,New York,2024-10-24,2024-08-16 05:00:36,Premium,81.7,,1.9,1,False
CUST_0666,Jeffrey Martin,48.0,Other,wabbott@example.net,Sydney,2023-05-08,2025-01-28 03:42:38,Basic,59.06,2472.5,1.4,6,False
CUST_0667,Peggy Anderson,22.0,Male,amberhernandez@example.org,New York,2023-08-12,2024-07-22 21:59:24,Basic,56.26,3275.7,3.7,4,False
CUST_0668,Felicia Mcguire,52.0,Female,martinbennett@example.net,London,2022-02-19,,Basic,96.98,189.96,3.6,1,False
CUST_0669,Ms. Maria Bradford,40.0,Female,jwhite@example.net,Tokyo,2024-05-14,,Premium,154.31,3304.57,4.8,9,True
CUST_0670,Lisa Miranda,46.0,Female,mckayluis@example.org,Sydney,2024-04-18,2024-02-09 11:55:51,Basic,49.14,3131.07,3.9,4,True
CUST_0671,Cindy Davis,60.0,Female,,London,2023-07-29,2024-10-25 10:27:14,Basic,144.77,1618.25,1.2,6,False
CUST_0672,Evelyn Davis,28.0,Female,odecker@example.com,Sydney,2024-12-23,,Basic,14.02,520.39,4.5,7,False
CUST_0673,Dr. Tanya Barrett,35.0,Male,stevenjackson@example.org,London,2022-02-22,2024-06-25 21:32:39,Basic,89.6,545.58,4.5,8,True
CUST_0674,Alexander Robinson,64.0,Female,dtyler@example.com,Tokyo,2024-11-26,2024-05-11 13:03:43,Basic,157.41,4623.8,2.8,9,True
CUST_0675,James Mullins,29.0,Male,anna46@example.org,Tokyo,2023-11-05,2024-10-13 10:04:11,Premium,74.36,3477.47,3.3,9,False
CUST_0676,Jessica Rubio,26.0,Female,cortezbrenda@example.net,Paris,2023-06-18,2024-09-20 01:55:10,Basic,117.11,722.8,4.9,8,False
CUST_0677,Melissa Fleming,27.0,Female,rangelrachel@example.org,London,2023-01-11,2024-10-15 02:02:27,Basic,48.95,1847.94,3.1,10,False
CUST_0678,Nicole Wilson,61.0,Female,alexander15@example.net,Paris,2022-06-26,2024-11-23 21:08:40,Basic,150.98,3003.17,4.6,3,False
CUST_0679,Amy Hodges,34.0,Female,bbecker@example.org,London,2024-01-31,,Premium,19.93,4194.3,1.3,2,False
CUST_0680,John Bender,55.0,Female,vowen@example.net,Paris,2022-12-13,,Basic,171.98,313.94,1.8,5,True
CUST_0681,Daniel Taylor,24.0,Female,apierce@example.net,Tokyo,2024-10-08,2024-03-10 16:12:05,Basic,47.66,1259.5,2.8,1,False
CUST_0682,Derek Becker Jr.,63.0,Female,jessecombs@example.org,Sydney,2023-03-16,,Basic,176.14,4459.77,3.3,3,False
CUST_0683,Felicia Benson,30.0,Male,lrush@example.com,Paris,2023-05-19,2024-03-29 11:13:21,Basic,76.98,144.91,4.3,1,True
CUST_0684,Michael Williams,57.0,Male,kaylafritz@example.com,London,2022-10-02,2024-03-09 19:53:26,Basic,147.31,1086.86,5.0,3,False
CUST_0685,Jonathan Scott,59.0,Male,gary38@example.com,London,2022-04-18,2024-09-13 15:55:42,Basic,70.65,4799.22,2.6,4,False
CUST_0686,Vincent Smith,26.0,Male,catherinecunningham@example.org,Tokyo,2024-07-31,,Basic,182.12,3105.67,1.2,7,False
CUST_0687,Alejandra Davis,67.0,Female,richard59@example.net,London,2023-04-02,2024-07-06 10:21:52,Basic,34.06,1382.19,4.2,5,False
CUST_0688,Alexandra Johnson,,Male,kiddashley@example.net,New York,2024-04-08,2024-10-23 04:16:43,Basic,43.92,428.26,3.4,5,False
CUST_0689,Duane Dixon,19.0,Other,qriddle@example.net,Sydney,2024-11-16,2024-02-18 10:39:26,Basic,103.68,238.14,1.8,1,False
CUST_0690,Allison Lyons,22.0,Male,russellelliott@example.net,Paris,2023-11-25,,Basic,25.57,1299.25,3.0,8,False
CUST_0691,Jeremiah Montgomery,46.0,Male,ianderson@example.com,Sydney,2022-06-15,2024-02-23 11:51:10,Premium,47.24,4419.28,4.0,4,False
CUST_0692,David Shepherd,54.0,Female,,Tokyo,2024-02-07,2024-12-09 09:00:17,Enterprise,189.32,2137.98,4.1,10,False
CUST_0693,Jaime Lang MD,55.0,Female,archerdonna@example.org,Paris,2023-12-08,2024-03-21 10:49:15,Enterprise,195.53,3629.63,3.0,5,False
CUST_0694,Sandra Hampton,36.0,Female,,Paris,2022-08-30,2024-04-14 10:02:58,Premium,81.49,4599.6,2.2,2,False
CUST_0695,Joanna Diaz,25.0,Female,valeriejohnson@example.net,New York,2024-11-12,,Premium,185.42,2099.4,4.9,1,False
CUST_0696,Joshua Kemp,65.0,Female,,Tokyo,2024-07-10,,Premium,113.52,1037.26,3.7,9,True
CUST_0697,Tanya Walton,62.0,Male,krista79@example.net,London,2023-09-04,2024-07-21 01:18:28,Basic,61.25,2633.88,2.6,2,False
CUST_0698,Charles Nunez,18.0,Other,omendez@example.net,New York,2023-08-20,2024-03-27 21:03:43,Premium,143.46,4549.61,2.1,6,False
CUST_0699,Steven Roberts,39.0,Other,johnwest@example.org,New York,2023-10-04,2024-09-23 03:39:13,Basic,135.19,4041.43,3.9,1,True
CUST_0700,Renee Hartman,69.0,Female,daviszachary@example.org,Sydney,2023-04-18,2024-10-01 10:40:34,Basic,197.93,422.57,2.0,1,True
CUST_0701,Jason French,34.0,Male,burkejoseph@example.org,Sydney,2024-05-03,,Premium,60.36,3493.61,1.7,9,False
CUST_0702,Ronald Moore,24.0,Female,petersraven@example.net,Sydney,2023-06-06,2025-01-08 02:52:32,Basic,137.69,2902.3,3.1,4,True
CUST_0703,James Gamble,42.0,Male,gjohnson@example.com,New York,2023-01-09,2024-06-11 04:00:28,Basic,19.88,4546.57,2.2,9,True
CUST_0704,Cody Miller,62.0,Male,vlopez@example.org,London,2023-12-31,2024-11-25 05:46:23,Enterprise,31.59,700.16,3.5,5,False
CUST_0705,Melanie Hall MD,21.0,Male,justin16@example.com,Paris,2024-01-09,2024-07-24 10:33:48,Basic,10.74,2716.78,1.5,7,True
CUST_0706,Ashley Rodriguez,53.0,Female,,Sydney,2023-11-11,2024-10-04 23:39:07,Basic,199.9,4409.37,3.6,1,False
CUST_0707,Mark Edwards,23.0,Female,,London,2024-06-23,2024-08-31 11:53:58,Enterprise,162.43,2109.12,2.1,6,False
CUST_0708,Julia Blake,48.0,Female,thomasking@example.net,Tokyo,2024-01-30,2024-03-17 10:10:01,Premium,159.48,2461.78,1.0,8,False
CUST_0709,Steven Cruz,,Female,jacksonjohn@example.com,Sydney,2024-02-13,2024-10-15 01:51:58,Basic,106.85,445.26,1.5,1,False
CUST_0710,Amber Morgan,61.0,Male,christina48@example.org,Paris,2023-12-30,2025-01-18 18:27:56,Basic,67.01,1462.9,4.7,9,False
CUST_0711,Joseph Cook,56.0,Male,sherry79@example.com,Tokyo,2025-01-07,2025-01-15 05:24:20,Basic,38.74,1690.08,4.5,3,False
CUST_0712,Michael Newton,44.0,Male,rlozano@example.net,Tokyo,2025-01-12,,Premium,64.09,4731.1,1.9,1,False
CUST_0713,Stephen Hughes,27.0,Other,tiffanyhardy@example.net,Paris,2024-05-03,2024-12-21 15:19:48,Basic,81.43,1485.07,4.1,1,False
CUST_0714,Brent Boyd,43.0,Male,,Sydney,2023-06-30,2024-12-04 17:35:09,Basic,153.7,2358.26,3.4,6,False
CUST_0715,Matthew Holden,36.0,Female,karenlove@example.net,New York,2024-04-15,2024-05-13 14:12:51,Basic,112.54,3389.39,4.9,6,False
CUST_0716,Harold Steele,56.0,Female,qtownsend@example.org,Paris,2023-12-08,2024-10-03 12:17:43,Basic,24.72,894.7,2.5,1,False
CUST_0717,Steven Larsen,20.0,Male,jessemunoz@example.net,Paris,2024-10-25,2024-11-26 11:27:57,Enterprise,13.43,2483.57,3.7,3,False
CUST_0718,Cynthia Andrews,62.0,Female,castrorobert@example.com,Paris,2024-11-21,,Basic,29.44,3718.84,1.3,7,False
CUST_0719,Alexander Rivera,30.0,Female,mriggs@example.net,Tokyo,2023-02-04,2024-02-19 00:51:59,Premium,87.99,4347.59,2.6,10,False
CUST_0720,Tammy Luna,67.0,Female,priscilla40@example.net,London,2023-02-03,2024-07-04 07:30:32,Basic,187.31,3168.67,4.9,3,False
CUST_0721,Jonathan Oneill,45.0,Other,carolrodriguez@example.org,New York,2023-09-16,2024-04-03 13:51:28,Premium,131.11,3378.36,3.2,3,False
CUST_0722,Sarah Hart,37.0,Male,,Sydney,2024-05-27,2024-04-26 02:25:27,Enterprise,162.35,718.79,2.2,3,True
CUST_0723,Laura Beltran,45.0,Male,lrodriguez@example.org,Sydney,2024-10-24,2024-05-07 23:47:26,Basic,98.61,4734.3,1.5,7,False
CUST_0724,Brenda Hart,25.0,Female,paul16@example.org,London,2023-07-02,,Basic,78.72,749.61,3.8,4,False
CUST_0725,Laurie Allen,58.0,Other,,Paris,2024-09-19,,Basic,30.6,3895.9,3.6,4,False
CUST_0726,Anthony Harrison,56.0,Male,bernardryan@example.org,New York,2024-05-13,2024-12-10 16:48:49,Premium,176.43,1397.6,2.5,3,True
CUST_0727,Tammy Vaughan,18.0,Female,mjimenez@example.org,Sydney,2023-03-19,2024-11-14 19:37:30,Basic,158.8,4674.61,4.8,10,False
CUST_0728,Steven King,20.0,Female,sanchezsteven@example.com,Sydney,2023-03-19,2025-01-05 22:22:23,Premium,41.94,3627.8,1.1,9,False
CUST_0729,Lisa Cooper,30.0,Female,bmoore@example.net,Paris,2022-05-02,,Premium,107.33,3793.69,2.2,2,False
CUST_0730,James Ruiz,45.0,Male,,London,2024-07-29,2024-12-19 09:34:47,Premium,102.6,,4.7,4,False
CUST_0731,Tricia Smith,66.0,Female,nortonkimberly@example.com,New York,2024-03-31,2024-04-09 04:05:48,Premium,128.77,2270.9,2.3,8,False
CUST_0732,Anna Alvarez,42.0,Other,jordanandrew@example.net,London,2023-06-20,2025-01-02 01:56:44,Basic,189.78,3127.28,2.0,6,False
CUST_0733,Susan Richmond,50.0,Male,heather65@example.com,London,2024-01-01,,Basic,120.16,3872.87,3.1,7,False
CUST_0734,Jennifer Odonnell,55.0,Male,xpayne@example.net,New York,2022-10-07,,Basic,112.64,609.4,4.3,7,False
CUST_0735,Monica Hubbard,23.0,Other,kathrynliu@example.net,New York,2023-12-05,2025-01-14 14:52:52,Enterprise,19.56,4815.59,1.4,2,False
CUST_0736,Stephanie Castillo,61.0,Male,lpage@example.com,Sydney,2023-09-25,2024-03-22 02:10:02,Premium,21.95,4462.08,4.8,4,False
CUST_0737,Jeffrey Johnson,62.0,Female,dana41@example.com,Sydney,2024-08-18,2025-01-16 09:10:02,Premium,45.6,1424.71,4.2,10,False
CUST_0738,Zachary Rowland,49.0,Female,kelliott@example.net,New York,2024-12-12,,Basic,16.17,4131.53,1.7,10,True
CUST_0739,Mariah Curtis,,Male,martinkaren@example.net,Tokyo,2023-03-25,2024-03-03 17:18:25,Basic,151.24,2639.79,3.8,6,False
CUST_0740,Brittany Phillips,64.0,Female,usuarez@example.com,Sydney,2022-07-18,2024-06-30 04:26:43,Premium,147.43,2362.85,2.5,3,False
CUST_0741,Mary Rich DDS,38.0,Male,whitemanuel@example.org,Tokyo,2022-12-31,2024-10-30 06:46:50,Basic,35.85,1640.73,2.6,9,False
CUST_0742,Shannon Perez,33.0,Female,cheryllopez@example.com,New York,2025-01-03,2024-06-07 08:35:10,Basic,168.85,2946.75,4.1,4,False
CUST_0743,Melissa Gill,38.0,Male,johnsonelizabeth@example.com,Sydney,2022-02-25,2024-06-23 17:38:24,Premium,39.41,3676.46,4.9,10,False
CUST_0744,Mark Long,28.0,Female,dmarshall@example.com,London,2022-03-26,,Basic,67.22,2113.57,1.5,2,True
CUST_0745,Kevin Reid,54.0,Male,leedouglas@example.net,New York,2023-09-29,2024-08-29 19:16:49,Basic,57.31,3183.17,2.7,6,False
CUST_0746,Isaiah Kelley,53.0,Male,kristengreen@example.org,Paris,2023-05-17,2024-10-05 20:26:26,Basic,80.74,3526.63,2.9,1,False
CUST_0747,Joseph Fuller,52.0,Other,holly25@example.com,Tokyo,2024-08-31,2024-12-22 11:26:21,Basic,58.39,,2.5,6,False
CUST_0748,Sara Dean,36.0,Male,duncanpaula@example.com,New York,2024-08-21,2024-12-09 22:53:04,Enterprise,102.9,354.63,2.5,10,True
CUST_0749,Troy Ritter,37.0,Female,erica00@example.net,New York,2024-12-21,2024-10-07 08:36:04,Basic,87.41,4312.76,1.2,1,False
CUST_0750,Mr. Peter Ramirez,35.0,Male,wpacheco@example.net,Sydney,2023-05-10,,Basic,197.45,2345.44,3.7,8,False
CUST_0751,Shawn Fritz DDS,64.0,Female,heidi34@example.com,Sydney,2022-04-21,2024-07-29 17:20:54,Basic,20.63,1385.84,2.7,5,False
CUST_0752,Kirsten Williams,58.0,Male,vblack@example.com,Sydney,2023-06-03,,Premium,37.01,1284.65,1.8,6,False
CUST_0753,Richard Wong,66.0,Other,roberthernandez@example.org,Paris,2023-11-12,,Basic,20.04,2466.77,4.3,2,False
CUST_0754,Jacqueline Murphy,31.0,Female,batesmichelle@example.com,Sydney,2022-06-11,2024-04-28 15:22:52,Basic,128.91,4445.47,4.2,2,True
CUST_0755,Luis Stone,32.0,Male,donna40@example.net,New York,2023-03-31,2024-11-05 04:46:03,Basic,20.36,1953.9,2.9,9,False
